Dataset,K,Repetition,Seed,Model,TunedParameters,DataBudgetProtocol,Method,Epsilon,Alpha,Accuracy,Unfairness,OptimizerSuccess,OptimizerStatus,OptimizerMessage,OptimizerIterations,PostprocessRuntimeSeconds,Convergence,SolverResidual,ProjectionRho,ProjectionMaxIterRequested,ProjectionDivergence,ProjectionMethod,TransportCalibrationDPGap,TransportObjective,TransportMIPSolver,TransportQPSolver
CRIME,5,28,281777,RF,"{'n_estimators': np.int64(128), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(13)}",paper,Fair-transport,,0.4,0.49874686716791977,0.35716440422322776,True,completed_without_exception,optimal,,0.07912655700056348,optimal,,,,,,0.4000000014564392,0.5261539755127306,CLARABEL,OSQP
CRIME,5,28,281777,GBM,"{'reg_lambda': 20, 'reg_alpha': 2, 'num_leaves': np.int64(31), 'n_estimators': np.int64(144), 'min_child_samples': np.int64(58), 'max_depth': np.int64(11)}",paper,Unfair,,,0.47619047619047616,0.4019607843137255,True,not_applicable,not applicable,0.0,0.0,not_applicable,,,,,,,,,
CRIME,5,28,281777,GBM,"{'reg_lambda': 20, 'reg_alpha': 2, 'num_leaves': np.int64(31), 'n_estimators': np.int64(144), 'min_child_samples': np.int64(58), 'max_depth': np.int64(11)}",paper,Our Eps-Fair,0.0,,0.38345864661654133,0.09147812971342384,True,0,Optimization terminated successfully,42.0,0.05658349899749737,completed_without_exception,,,,,,,,,
CRIME,5,28,281777,GBM,"{'reg_lambda': 20, 'reg_alpha': 2, 'num_leaves': np.int64(31), 'n_estimators': np.int64(144), 'min_child_samples': np.int64(58), 'max_depth': np.int64(11)}",paper,Our Eps-Fair,0.1,,0.41604010025062654,0.14743589743589747,True,0,Optimization terminated successfully,24.0,0.032537528008106165,completed_without_exception,,,,,,,,,
CRIME,5,28,281777,GBM,"{'reg_lambda': 20, 'reg_alpha': 2, 'num_leaves': np.int64(31), 'n_estimators': np.int64(144), 'min_child_samples': np.int64(58), 'max_depth': np.int64(11)}",paper,Our Eps-Fair,0.2,,0.45614035087719296,0.24441930618401203,True,0,Optimization terminated successfully,20.0,0.026079418006702326,completed_without_exception,,,,,,,,,
CRIME,5,28,281777,GBM,"{'reg_lambda': 20, 'reg_alpha': 2, 'num_leaves': np.int64(31), 'n_estimators': np.int64(144), 'min_child_samples': np.int64(58), 'max_depth': np.int64(11)}",paper,Our Eps-Fair,0.3,,0.46867167919799496,0.3092760180995475,True,0,Optimization terminated successfully,15.0,0.02305665099993348,completed_without_exception,,,,,,,,,
CRIME,5,28,281777,GBM,"{'reg_lambda': 20, 'reg_alpha': 2, 'num_leaves': np.int64(31), 'n_estimators': np.int64(144), 'min_child_samples': np.int64(58), 'max_depth': np.int64(11)}",paper,Our Eps-Fair,0.4,,0.47117794486215536,0.37081447963800906,True,0,Optimization terminated successfully,8.0,0.010902587993768975,completed_without_exception,,,,,,,,,
CRIME,5,28,281777,GBM,"{'reg_lambda': 20, 'reg_alpha': 2, 'num_leaves': np.int64(31), 'n_estimators': np.int64(144), 'min_child_samples': np.int64(58), 'max_depth': np.int64(11)}",paper,Our Eps-Fair,0.5,,0.47619047619047616,0.4019607843137255,True,0,Optimization terminated successfully,1.0,0.0014487949956674129,completed_without_exception,,,,,,,,,
CRIME,5,28,281777,GBM,"{'reg_lambda': 20, 'reg_alpha': 2, 'num_leaves': np.int64(31), 'n_estimators': np.int64(144), 'min_child_samples': np.int64(58), 'max_depth': np.int64(11)}",paper,FairProjection,,0.0,0.47869674185463656,0.3228506787330317,True,completed_without_exception,convergence_not_observable,,2.841127485007746,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,28,281777,GBM,"{'reg_lambda': 20, 'reg_alpha': 2, 'num_leaves': np.int64(31), 'n_estimators': np.int64(144), 'min_child_samples': np.int64(58), 'max_depth': np.int64(11)}",paper,FairProjection,,0.1,0.47869674185463656,0.3375565610859729,True,completed_without_exception,convergence_not_observable,,2.7501140410022344,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,28,281777,GBM,"{'reg_lambda': 20, 'reg_alpha': 2, 'num_leaves': np.int64(31), 'n_estimators': np.int64(144), 'min_child_samples': np.int64(58), 'max_depth': np.int64(11)}",paper,FairProjection,,0.2,0.47619047619047616,0.3326546003016591,True,completed_without_exception,convergence_not_observable,,3.050979392006411,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,28,281777,GBM,"{'reg_lambda': 20, 'reg_alpha': 2, 'num_leaves': np.int64(31), 'n_estimators': np.int64(144), 'min_child_samples': np.int64(58), 'max_depth': np.int64(11)}",paper,FairProjection,,0.5,0.46115288220551376,0.35030165912518857,True,completed_without_exception,convergence_not_observable,,3.03766096799518,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,28,281777,GBM,"{'reg_lambda': 20, 'reg_alpha': 2, 'num_leaves': np.int64(31), 'n_estimators': np.int64(144), 'min_child_samples': np.int64(58), 'max_depth': np.int64(11)}",paper,FairProjection,,0.75,0.47368421052631576,0.3865761689291101,True,completed_without_exception,convergence_not_observable,,2.760988976995577,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,28,281777,GBM,"{'reg_lambda': 20, 'reg_alpha': 2, 'num_leaves': np.int64(31), 'n_estimators': np.int64(144), 'min_child_samples': np.int64(58), 'max_depth': np.int64(11)}",paper,Fair-transport,,0.0,0.38345864661654133,0.09147812971342384,True,completed_without_exception,optimal,,0.080549300997518,optimal,,,,,,6.023445353608992e-10,0.5341973692355083,CLARABEL,OSQP
CRIME,5,28,281777,GBM,"{'reg_lambda': 20, 'reg_alpha': 2, 'num_leaves': np.int64(31), 'n_estimators': np.int64(144), 'min_child_samples': np.int64(58), 'max_depth': np.int64(11)}",paper,Fair-transport,,0.1,0.41102756892230574,0.15256410256410258,True,completed_without_exception,optimal,,0.08121752199076582,optimal,,,,,,0.10000001013210327,0.490237241959399,CLARABEL,OSQP
CRIME,5,28,281777,GBM,"{'reg_lambda': 20, 'reg_alpha': 2, 'num_leaves': np.int64(31), 'n_estimators': np.int64(144), 'min_child_samples': np.int64(58), 'max_depth': np.int64(11)}",paper,Fair-transport,,0.2,0.45614035087719296,0.25935143288084467,True,completed_without_exception,optimal,,0.08326360999490134,optimal,,,,,,0.20000003132023275,0.4539081647137334,CLARABEL,OSQP
CRIME,5,28,281777,GBM,"{'reg_lambda': 20, 'reg_alpha': 2, 'num_leaves': np.int64(31), 'n_estimators': np.int64(144), 'min_child_samples': np.int64(58), 'max_depth': np.int64(11)}",paper,Fair-transport,,0.3,0.46365914786967416,0.3043740573152338,True,completed_without_exception,optimal,,0.19835299099213444,optimal,,,,,,0.3000000022910539,0.428375494549397,CLARABEL,OSQP
CRIME,5,28,281777,GBM,"{'reg_lambda': 20, 'reg_alpha': 2, 'num_leaves': np.int64(31), 'n_estimators': np.int64(144), 'min_child_samples': np.int64(58), 'max_depth': np.int64(11)}",paper,Fair-transport,,0.4,0.47619047619047616,0.37081447963800906,True,completed_without_exception,optimal,,0.07911413999681827,optimal,,,,,,0.4000000004198351,0.4169289193704947,CLARABEL,OSQP
CRIME,5,29,291777,reglog,{},paper,Unfair,,,0.48621553884711777,0.6108095884215287,True,not_applicable,not applicable,0.0,0.0,not_applicable,,,,,,,,,
CRIME,5,29,291777,reglog,{},paper,Our Eps-Fair,0.0,,0.3684210526315789,0.06143524800241218,True,0,Optimization terminated successfully,19.0,0.02853841999603901,completed_without_exception,,,,,,,,,
CRIME,5,29,291777,reglog,{},paper,Our Eps-Fair,0.1,,0.39097744360902253,0.09339665309814563,True,0,Optimization terminated successfully,19.0,0.027701179002178833,completed_without_exception,,,,,,,,,
CRIME,5,29,291777,reglog,{},paper,Our Eps-Fair,0.2,,0.41353383458646614,0.1883009196442032,True,0,Optimization terminated successfully,33.0,0.04801892499381211,completed_without_exception,,,,,,,,,
CRIME,5,29,291777,reglog,{},paper,Our Eps-Fair,0.3,,0.45363408521303256,0.35873661993064976,True,0,Optimization terminated successfully,33.0,0.04810711700702086,completed_without_exception,,,,,,,,,
CRIME,5,29,291777,reglog,{},paper,Our Eps-Fair,0.4,,0.47619047619047616,0.40125131916176693,True,0,Optimization terminated successfully,8.0,0.010932962002698332,completed_without_exception,,,,,,,,,
CRIME,5,29,291777,reglog,{},paper,Our Eps-Fair,0.5,,0.48120300751879697,0.4862053369516056,True,0,Optimization terminated successfully,13.0,0.018795998999848962,completed_without_exception,,,,,,,,,
CRIME,5,29,291777,reglog,{},paper,FairProjection,,0.0,0.44360902255639095,0.3560229157244083,True,completed_without_exception,convergence_not_observable,,3.0500472379935673,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,29,291777,reglog,{},paper,FairProjection,,0.1,0.46616541353383456,0.4008744157997889,True,completed_without_exception,convergence_not_observable,,3.1980717389960773,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,29,291777,reglog,{},paper,FairProjection,,0.2,0.48872180451127817,0.40569877883310723,True,completed_without_exception,convergence_not_observable,,3.3115307410043897,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,29,291777,reglog,{},paper,FairProjection,,0.5,0.47117794486215536,0.5409317051108096,True,completed_without_exception,convergence_not_observable,,3.078700818994548,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,29,291777,reglog,{},paper,FairProjection,,0.75,0.48621553884711777,0.6108095884215287,True,completed_without_exception,convergence_not_observable,,3.0743424640095327,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,29,291777,reglog,{},paper,Fair-transport,,0.0,0.40350877192982454,0.2230514096185738,True,completed_without_exception,optimal,,0.08896180399460718,optimal,,,,,,2.1963939889069195e-08,0.6036566525537224,CLARABEL,OSQP
CRIME,5,29,291777,reglog,{},paper,Fair-transport,,0.1,0.38095238095238093,0.09709030604552993,True,completed_without_exception,optimal,,0.08725945799960755,optimal,,,,,,0.10000000136992457,0.5674167759110996,CLARABEL,OSQP
CRIME,5,29,291777,reglog,{},paper,Fair-transport,,0.2,0.42857142857142855,0.2264435398763757,True,completed_without_exception,optimal,,0.0869560069986619,optimal,,,,,,0.2000000018430528,0.5362043290708105,CLARABEL,OSQP
CRIME,5,29,291777,reglog,{},paper,Fair-transport,,0.3,0.44360902255639095,0.3235338459219056,True,completed_without_exception,optimal,,0.08655284000269603,optimal,,,,,,0.30000000571362406,0.5132067960446558,CLARABEL,OSQP
CRIME,5,29,291777,reglog,{},paper,Fair-transport,,0.4,0.48621553884711777,0.44632896125433436,True,completed_without_exception,optimal,,0.0872144879976986,optimal,,,,,,0.4000000140305519,0.5017562785413675,CLARABEL,OSQP
CRIME,5,29,291777,RF,"{'n_estimators': np.int64(110), 'min_samples_split': np.int64(8), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(9)}",paper,Unfair,,,0.48872180451127817,0.5260817126488768,True,not_applicable,not applicable,0.0,0.0,not_applicable,,,,,,,,,
CRIME,5,29,291777,RF,"{'n_estimators': np.int64(110), 'min_samples_split': np.int64(8), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(9)}",paper,Our Eps-Fair,0.0,,0.39598997493734334,0.032639831147293824,True,0,Optimization terminated successfully,26.0,0.03978308899968397,completed_without_exception,,,,,,,,,
CRIME,5,29,291777,RF,"{'n_estimators': np.int64(110), 'min_samples_split': np.int64(8), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(9)}",paper,Our Eps-Fair,0.1,,0.40852130325814534,0.15807327001356852,True,0,Optimization terminated successfully,18.0,0.02596099399670493,completed_without_exception,,,,,,,,,
CRIME,5,29,291777,RF,"{'n_estimators': np.int64(110), 'min_samples_split': np.int64(8), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(9)}",paper,Our Eps-Fair,0.2,,0.44611528822055135,0.2988843660485451,True,0,Optimization terminated successfully,19.0,0.02679432999866549,completed_without_exception,,,,,,,,,
CRIME,5,29,291777,RF,"{'n_estimators': np.int64(110), 'min_samples_split': np.int64(8), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(9)}",paper,Our Eps-Fair,0.3,,0.46115288220551376,0.363937886325946,True,0,Optimization terminated successfully,12.0,0.01693523100402672,completed_without_exception,,,,,,,,,
CRIME,5,29,291777,RF,"{'n_estimators': np.int64(110), 'min_samples_split': np.int64(8), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(9)}",paper,Our Eps-Fair,0.4,,0.47869674185463656,0.3864013266998342,True,0,Optimization terminated successfully,7.0,0.010419245998491533,completed_without_exception,,,,,,,,,
CRIME,5,29,291777,RF,"{'n_estimators': np.int64(110), 'min_samples_split': np.int64(8), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(9)}",paper,Our Eps-Fair,0.5,,0.48120300751879697,0.4513794663048394,True,0,Optimization terminated successfully,7.0,0.009771220007678494,completed_without_exception,,,,,,,,,
CRIME,5,29,291777,RF,"{'n_estimators': np.int64(110), 'min_samples_split': np.int64(8), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(9)}",paper,FairProjection,,0.0,0.45864661654135336,0.31614654002713705,True,completed_without_exception,convergence_not_observable,,3.3269321789994137,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,29,291777,RF,"{'n_estimators': np.int64(110), 'min_samples_split': np.int64(8), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(9)}",paper,FairProjection,,0.1,0.46115288220551376,0.36114880144730893,True,completed_without_exception,convergence_not_observable,,3.3232837190153077,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,29,291777,RF,"{'n_estimators': np.int64(110), 'min_samples_split': np.int64(8), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(9)}",paper,FairProjection,,0.2,0.46115288220551376,0.3810492989597467,True,completed_without_exception,convergence_not_observable,,3.2770098990149563,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,29,291777,RF,"{'n_estimators': np.int64(110), 'min_samples_split': np.int64(8), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(9)}",paper,FairProjection,,0.5,0.48621553884711777,0.471129202472486,True,completed_without_exception,convergence_not_observable,,3.2374412810022477,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,29,291777,RF,"{'n_estimators': np.int64(110), 'min_samples_split': np.int64(8), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(9)}",paper,FairProjection,,0.75,0.48872180451127817,0.5260817126488768,True,completed_without_exception,convergence_not_observable,,2.9883441169949947,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,29,291777,RF,"{'n_estimators': np.int64(110), 'min_samples_split': np.int64(8), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(9)}",paper,Fair-transport,,0.0,0.38847117794486213,0.05261570933212725,True,completed_without_exception,optimal,,0.08504536699911114,optimal,,,,,,9.591377692075298e-10,0.6134180431829793,CLARABEL,OSQP
CRIME,5,29,291777,RF,"{'n_estimators': np.int64(110), 'min_samples_split': np.int64(8), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(9)}",paper,Fair-transport,,0.1,0.41102756892230574,0.14314789687924015,True,completed_without_exception,optimal,,0.08467517199460417,optimal,,,,,,0.10000000122453229,0.5797605046192181,CLARABEL,OSQP
CRIME,5,29,291777,RF,"{'n_estimators': np.int64(110), 'min_samples_split': np.int64(8), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(9)}",paper,Fair-transport,,0.2,0.45112781954887216,0.28878335594753507,True,completed_without_exception,optimal,,0.084262978984043,optimal,,,,,,0.2000000004631527,0.551756106787802,CLARABEL,OSQP
CRIME,5,29,291777,RF,"{'n_estimators': np.int64(110), 'min_samples_split': np.int64(8), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(9)}",paper,Fair-transport,,0.3,0.46616541353383456,0.36898839137645106,True,completed_without_exception,optimal,,0.08220712500042282,optimal,,,,,,0.30000000162257223,0.53347102801402,CLARABEL,OSQP
CRIME,5,29,291777,RF,"{'n_estimators': np.int64(110), 'min_samples_split': np.int64(8), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(9)}",paper,Fair-transport,,0.4,0.48370927318295737,0.3713251922207146,True,completed_without_exception,optimal,,0.06890281899541151,optimal,,,,,,0.40000000015136444,0.5260426263029881,CLARABEL,OSQP
CRIME,5,29,291777,GBM,"{'reg_lambda': 1, 'reg_alpha': 0, 'num_leaves': np.int64(23), 'n_estimators': np.int64(87), 'min_child_samples': np.int64(30), 'max_depth': np.int64(11)}",paper,Unfair,,,0.48872180451127817,0.5164329865822403,True,not_applicable,not applicable,0.0,0.0,not_applicable,,,,,,,,,
CRIME,5,29,291777,GBM,"{'reg_lambda': 1, 'reg_alpha': 0, 'num_leaves': np.int64(23), 'n_estimators': np.int64(87), 'min_child_samples': np.int64(30), 'max_depth': np.int64(11)}",paper,Our Eps-Fair,0.0,,0.3609022556390977,0.04319312528267752,True,0,Optimization terminated successfully,27.0,0.03619362600147724,completed_without_exception,,,,,,,,,
CRIME,5,29,291777,GBM,"{'reg_lambda': 1, 'reg_alpha': 0, 'num_leaves': np.int64(23), 'n_estimators': np.int64(87), 'min_child_samples': np.int64(30), 'max_depth': np.int64(11)}",paper,Our Eps-Fair,0.1,,0.40601503759398494,0.10063319764812301,True,0,Optimization terminated successfully,36.0,0.0505053610104369,completed_without_exception,,,,,,,,,
CRIME,5,29,291777,GBM,"{'reg_lambda': 1, 'reg_alpha': 0, 'num_leaves': np.int64(23), 'n_estimators': np.int64(87), 'min_child_samples': np.int64(30), 'max_depth': np.int64(11)}",paper,Our Eps-Fair,0.2,,0.42606516290726815,0.18807477762701644,True,0,Optimization terminated successfully,26.0,0.03672388300765306,completed_without_exception,,,,,,,,,
CRIME,5,29,291777,GBM,"{'reg_lambda': 1, 'reg_alpha': 0, 'num_leaves': np.int64(23), 'n_estimators': np.int64(87), 'min_child_samples': np.int64(30), 'max_depth': np.int64(11)}",paper,Our Eps-Fair,0.3,,0.45112781954887216,0.2832051861902608,True,0,Optimization terminated successfully,16.0,0.022872508998261765,completed_without_exception,,,,,,,,,
CRIME,5,29,291777,GBM,"{'reg_lambda': 1, 'reg_alpha': 0, 'num_leaves': np.int64(23), 'n_estimators': np.int64(87), 'min_child_samples': np.int64(30), 'max_depth': np.int64(11)}",paper,Our Eps-Fair,0.4,,0.49624060150375937,0.41685511834765565,True,0,Optimization terminated successfully,11.0,0.015946108993375674,completed_without_exception,,,,,,,,,
CRIME,5,29,291777,GBM,"{'reg_lambda': 1, 'reg_alpha': 0, 'num_leaves': np.int64(23), 'n_estimators': np.int64(87), 'min_child_samples': np.int64(30), 'max_depth': np.int64(11)}",paper,Our Eps-Fair,0.5,,0.48872180451127817,0.5064827378260214,True,0,Optimization terminated successfully,5.0,0.006959309001103975,completed_without_exception,,,,,,,,,
CRIME,5,29,291777,GBM,"{'reg_lambda': 1, 'reg_alpha': 0, 'num_leaves': np.int64(23), 'n_estimators': np.int64(87), 'min_child_samples': np.int64(30), 'max_depth': np.int64(11)}",paper,FairProjection,,0.0,0.46867167919799496,0.3968038594904266,True,completed_without_exception,convergence_not_observable,,3.2211828529980266,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
